project,commit,path,status_diff3,time_diff3,phase1_time_diff3,phase2_time_diff3,phase2_unify_time_diff3,phase2_diffy_calls_diff3,phase2_diffy_time_diff3,phase3_time_diff3,phase3_unify_time_diff3,phase3_diffy_calls_diff3,phase3_diffy_time_diff3,total_merge_module_time_diff3,status_mergiraf,time_mergiraf,phase1_time_mergiraf,phase2_time_mergiraf,phase2_unify_time_mergiraf,phase2_diffy_calls_mergiraf,phase2_diffy_time_mergiraf,phase3_time_mergiraf,phase3_unify_time_mergiraf,phase3_diffy_calls_mergiraf,phase3_diffy_time_mergiraf,total_merge_module_time_mergiraf,status_mergiraf_semi,time_mergiraf_semi,phase1_time_mergiraf_semi,phase2_time_mergiraf_semi,phase2_unify_time_mergiraf_semi,phase2_diffy_calls_mergiraf_semi,phase2_diffy_time_mergiraf_semi,phase3_time_mergiraf_semi,phase3_unify_time_mergiraf_semi,phase3_diffy_calls_mergiraf_semi,phase3_diffy_time_mergiraf_semi,total_merge_module_time_mergiraf_semi,status_mergiraf_semi_plus,time_mergiraf_semi_plus,phase1_time_mergiraf_semi_plus,phase2_time_mergiraf_semi_plus,phase2_unify_time_mergiraf_semi_plus,phase2_diffy_calls_mergiraf_semi_plus,phase2_diffy_time_mergiraf_semi_plus,phase3_time_mergiraf_semi_plus,phase3_unify_time_mergiraf_semi_plus,phase3_diffy_calls_mergiraf_semi_plus,phase3_diffy_time_mergiraf_semi_plus,total_merge_module_time_mergiraf_semi_plus
meteor/meteor,95e7b9e97342625cc42b04b1eb439c8b5beea04f,mergeAnalysisOutput/js/meteor/meteor/95e7b9e97342625cc42b04b1eb439c8b5beea04f/tools/project-context.js,SUCCESS_WITHOUT_CONFLICTS,3605393,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,135824285,35.612075ms,,,,,,,,,35.831044ms,SUCCESS_WITHOUT_CONFLICTS,38576530,35.384078ms,,,,,,,,,35.608745ms,SUCCESS_WITHOUT_CONFLICTS,38807049,35.40515ms,,,,,,,,,35.627754ms
mozilla/pdf.js,cbeef3233fa15e8cc47c08e1f0e7eba9eee9d2db,mergeAnalysisOutput/js/mozilla/pdf.js/cbeef3233fa15e8cc47c08e1f0e7eba9eee9d2db/src/display/annotation_layer.js,SUCCESS_WITHOUT_CONFLICTS,4256718,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,60577074,57.033279ms,,,,,,,,,57.249451ms,SUCCESS_WITHOUT_CONFLICTS,60699781,57.446161ms,,,,,,,,,57.676872ms,SUCCESS_WITHOUT_CONFLICTS,60978942,57.794167ms,,,,,,,,,58.010139ms
mozilla/pdf.js,e7288dca8ece1d1020490d8bc634efac36efa0e5,mergeAnalysisOutput/js/mozilla/pdf.js/e7288dca8ece1d1020490d8bc634efac36efa0e5/src/core/editor/pdf_editor.js,SUCCESS_WITHOUT_CONFLICTS,2858951,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,26565510,23.650052ms,,,,,,,,,23.865959ms,SUCCESS_WITHOUT_CONFLICTS,26610085,23.577872ms,,,,,,,,,23.795213ms,SUCCESS_WITHOUT_CONFLICTS,26678970,23.712849ms,,,,,,,,,23.929106ms
meteor/meteor,bfc374c6105dc4382d936378de8768f1163e3eaa,mergeAnalysisOutput/js/meteor/meteor/bfc374c6105dc4382d936378de8768f1163e3eaa/tools/cli/commands.js,SUCCESS_WITHOUT_CONFLICTS,6074104,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,64648868,61.370501ms,,,,,,,,,61.595105ms,SUCCESS_WITHOUT_CONFLICTS,64757810,61.076405ms,,,,,,,,,61.304221ms,SUCCESS_WITHOUT_CONFLICTS,68602287,62.519914ms,,,,,,,,,62.729872ms
mozilla/pdf.js,25693dc0eebbea3b787c244fa364abbedacd0d43,mergeAnalysisOutput/js/mozilla/pdf.js/25693dc0eebbea3b787c244fa364abbedacd0d43/src/shared/util.js,SUCCESS_WITHOUT_CONFLICTS,2926617,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,40349861,30.289773ms,,,,,,,,,30.503932ms,SUCCESS_WITHOUT_CONFLICTS,31984615,27.073242ms,,,,,,,,,27.296426ms,SUCCESS_WITHOUT_CONFLICTS,30376194,27.551335ms,,,,,,,,,27.77873ms
mozilla/pdf.js,da17c7b82f5146cdcceb231e8f3e8b81e04085b7,mergeAnalysisOutput/js/mozilla/pdf.js/da17c7b82f5146cdcceb231e8f3e8b81e04085b7/src/display/font_loader.js,SUCCESS_WITHOUT_CONFLICTS,2448855,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,22222713,15.64435ms,,,,,,,,,15.873324ms,SUCCESS_WITHOUT_CONFLICTS,18614019,15.621603ms,,,,,,,,,15.841611ms,SUCCESS_WITHOUT_CONFLICTS,19433150,15.751741ms,,,,,,,,,15.969556ms
meteor/meteor,22828c3ee721cefba990a0171b991df959a090fc,mergeAnalysisOutput/js/meteor/meteor/22828c3ee721cefba990a0171b991df959a090fc/packages/babel-compiler/babel-compiler.js,SUCCESS_WITHOUT_CONFLICTS,2801356,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,26415303,23.519384ms,,,,,,,,,23.738762ms,SUCCESS_WITHOUT_CONFLICTS,26570865,23.508783ms,,,,,,,,,23.722381ms,SUCCESS_WITHOUT_CONFLICTS,26600478,23.781805ms,,,,,,,,,24.000469ms
mozilla/pdf.js,a4950c0b719e8194874c2d3fd50c1e29db1a105c,mergeAnalysisOutput/js/mozilla/pdf.js/a4950c0b719e8194874c2d3fd50c1e29db1a105c/src/display/canvas.js,SUCCESS_WITHOUT_CONFLICTS,4319992,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,59260098,55.807494ms,,,,,,,,,56.037473ms,SUCCESS_WITHOUT_CONFLICTS,59051321,55.818666ms,,,,,,,,,56.044931ms,SUCCESS_WITHOUT_CONFLICTS,59178360,55.839689ms,,,,,,,,,56.061392ms
mozilla/pdf.js,a4950c0b719e8194874c2d3fd50c1e29db1a105c,mergeAnalysisOutput/js/mozilla/pdf.js/a4950c0b719e8194874c2d3fd50c1e29db1a105c/src/display/pattern_helper.js,SUCCESS_WITHOUT_CONFLICTS,2606335,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,28534172,20.415262ms,,,,,,,,,20.632429ms,SUCCESS_WITHOUT_CONFLICTS,23663787,20.421156ms,,,,,,,,,20.63515ms,SUCCESS_WITHOUT_CONFLICTS,23422349,20.467074ms,,,,,,,,,20.689899ms
mozilla/pdf.js,777251da852a314a8db252127e40c5b00c013e3d,mergeAnalysisOutput/js/mozilla/pdf.js/777251da852a314a8db252127e40c5b00c013e3d/src/display/api.js,SUCCESS_WITHOUT_CONFLICTS,4233027,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,896032671,44.702452ms,,,0.0,0ns,865.7419ms,,,,912.3254ms,SUCCESS_WITHOUT_CONFLICTS,254772683,44.738179ms,,231.133µs,0.0,0ns,200.551016ms,,,,246.951069ms,SUCCESS_WITHOUT_CONFLICTS,254609777,44.738495ms,,229.416µs,0.0,0ns,201.262301ms,,,,247.703122ms
meteor/meteor,1ed2003e680ddade1a453d7d01e3f79604e0ffc3,mergeAnalysisOutput/js/meteor/meteor/1ed2003e680ddade1a453d7d01e3f79604e0ffc3/packages/allow-deny/allow-deny.js,SUCCESS_WITH_CONFLICTS,2598600,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,267494357,48.563998ms,215.75131ms,,0.0,0ns,,,,,266.482104ms,SUCCESS_WITH_CONFLICTS,184591680,48.607297ms,68.39945ms,57.289µs,0.0,0ns,64.461436ms,108.59µs,0.0,0ns,181.857585ms,SUCCESS_WITH_CONFLICTS,184864613,48.458315ms,68.511114ms,56.72µs,0.0,0ns,64.649057ms,97.947µs,0.0,0ns,182.008052ms
meteor/meteor,74d95763a2676660625862332626b35804505815,mergeAnalysisOutput/js/meteor/meteor/74d95763a2676660625862332626b35804505815/packages/mongo/collection/collection.js,SUCCESS_WITH_CONFLICTS,2385938,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,113331357,32.898155ms,76.323947ms,,0.0,0ns,,,,,110.665419ms,SUCCESS_WITHOUT_CONFLICTS,71110250,32.651853ms,34.363694ms,13.584µs,0.0,0ns,,,,,68.415537ms,SUCCESS_WITHOUT_CONFLICTS,71242986,32.853743ms,34.392196ms,13.813µs,0.0,0ns,,,,,68.64607ms
meteor/meteor,f3643a6b9eb4f2c011d0e0ca37393ba6c6ab1467,mergeAnalysisOutput/js/meteor/meteor/f3643a6b9eb4f2c011d0e0ca37393ba6c6ab1467/packages/babel-compiler/babel-compiler.js,SUCCESS_WITHOUT_CONFLICTS,2950193,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,28896364,26.007528ms,,,,,,,,,26.224335ms,SUCCESS_WITHOUT_CONFLICTS,28813600,26.021856ms,,,,,,,,,26.237408ms,SUCCESS_WITHOUT_CONFLICTS,28941186,26.030036ms,,,,,,,,,26.247147ms
mozilla/pdf.js,0e28b5c3c46fda8520c1d75ddf2cdb5b703d116a,mergeAnalysisOutput/js/mozilla/pdf.js/0e28b5c3c46fda8520c1d75ddf2cdb5b703d116a/web/pdf_page_view.js,SUCCESS_WITHOUT_CONFLICTS,2971819,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,26604462,23.573291ms,,,,,,,,,23.782336ms,SUCCESS_WITHOUT_CONFLICTS,26615155,23.477041ms,,,,,,,,,23.705015ms,SUCCESS_WITHOUT_CONFLICTS,185963923,23.668897ms,,,,,,,,,23.887756ms
mozilla/pdf.js,0e28b5c3c46fda8520c1d75ddf2cdb5b703d116a,mergeAnalysisOutput/js/mozilla/pdf.js/0e28b5c3c46fda8520c1d75ddf2cdb5b703d116a/web/pdf_viewer.js,SUCCESS_WITHOUT_CONFLICTS,3843304,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,801961768,40.144908ms,,,0.0,0ns,760.632045ms,,,,801.190223ms,SUCCESS_WITH_CONFLICTS,2255088409,40.020808ms,,2.101007457s,0.0,0ns,2.204796935s,,,,2.245197037s,SUCCESS_WITH_CONFLICTS,2251744086,40.181274ms,,2.102702995s,0.0,0ns,2.207533987s,,,,2.248110536s
mozilla/pdf.js,8cae5d17f25c6fb57568e003cf36075ff0da1b29,mergeAnalysisOutput/js/mozilla/pdf.js/8cae5d17f25c6fb57568e003cf36075ff0da1b29/test/unit/api_spec.js,SUCCESS_WITHOUT_CONFLICTS,7153833,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,340348040,122.932528ms,,,,,,,,,123.163165ms,SUCCESS_WITHOUT_CONFLICTS,127340624,123.241128ms,,,,,,,,,123.470655ms,SUCCESS_WITHOUT_CONFLICTS,127560000,123.645884ms,,,,,,,,,123.8631ms
meteor/meteor,65e10c80b85fb8c9bf96f0008c2fe73fb4aedad3,mergeAnalysisOutput/js/meteor/meteor/65e10c80b85fb8c9bf96f0008c2fe73fb4aedad3/tools/cli/commands.js,SUCCESS_WITHOUT_CONFLICTS,4396570,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,64080503,60.647732ms,,,,,,,,,60.886979ms,SUCCESS_WITHOUT_CONFLICTS,64452243,62.084083ms,,,,,,,,,62.316495ms,SUCCESS_WITHOUT_CONFLICTS,63687712,59.769792ms,,,,,,,,,59.991506ms
mozilla/pdf.js,beb5f5ca85a23c0aa05ce9bd0e377fccbc5c2dfa,mergeAnalysisOutput/js/mozilla/pdf.js/beb5f5ca85a23c0aa05ce9bd0e377fccbc5c2dfa/web/pdf_page_view.js,SUCCESS_WITHOUT_CONFLICTS,2917015,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,29289254,23.771613ms,,,,,,,,,23.984676ms,SUCCESS_WITHOUT_CONFLICTS,26556367,23.552189ms,,,,,,,,,23.759993ms,SUCCESS_WITHOUT_CONFLICTS,26624730,23.413423ms,,,,,,,,,23.634362ms
mozilla/pdf.js,45b0f8b05eec3f655ed17446f6edb2b564d4077e,mergeAnalysisOutput/js/mozilla/pdf.js/45b0f8b05eec3f655ed17446f6edb2b564d4077e/web/views_manager.js,SUCCESS_WITHOUT_CONFLICTS,2494363,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,17836337,14.995646ms,,,,,,,,,15.206869ms,SUCCESS_WITHOUT_CONFLICTS,20459167,14.963416ms,,,,,,,,,15.176271ms,SUCCESS_WITHOUT_CONFLICTS,17738680,14.886439ms,,,,,,,,,15.095407ms
mozilla/pdf.js,7b87c220a54f828e91a37d286c6f3d87fbd3ead8,mergeAnalysisOutput/js/mozilla/pdf.js/7b87c220a54f828e91a37d286c6f3d87fbd3ead8/src/display/editor/stamp.js,SUCCESS_WITHOUT_CONFLICTS,2713559,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,24948382,21.978892ms,,,,,,,,,22.199488ms,SUCCESS_WITHOUT_CONFLICTS,24979963,22.055672ms,,,,,,,,,22.274643ms,SUCCESS_WITHOUT_CONFLICTS,25047302,22.002063ms,,,,,,,,,22.220429ms
meteor/meteor,1f4bc227512fe474ae0744eed40a2d11eee06f1c,mergeAnalysisOutput/js/meteor/meteor/1f4bc227512fe474ae0744eed40a2d11eee06f1c/npm-packages/eslint-plugin-meteor/scripts/dev-bundle-tool-package.js,SUCCESS_WITHOUT_CONFLICTS,2230082,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,13021298,10.406253ms,,,,,,,,,10.597546ms,SUCCESS_WITHOUT_CONFLICTS,13810438,10.338475ms,,,,,,,,,10.554943ms,SUCCESS_WITHOUT_CONFLICTS,13447664,10.429711ms,,,,,,,,,10.665466ms
meteor/meteor,1f4bc227512fe474ae0744eed40a2d11eee06f1c,mergeAnalysisOutput/js/meteor/meteor/1f4bc227512fe474ae0744eed40a2d11eee06f1c/packages/typescript/package.js,SUCCESS_WITH_CONFLICTS,2071682,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,143176711,26.359933ms,56.382292ms,,0.0,0ns,55.527946ms,,0.0,0ns,138.591454ms,SUCCESS_WITH_CONFLICTS,94972885,26.969033ms,32.532732ms,17.641µs,0.0,0ns,32.188063ms,21.842µs,0.0,0ns,92.057601ms,SUCCESS_WITH_CONFLICTS,95090203,26.578635ms,33.519268ms,17.46µs,0.0,0ns,31.804196ms,21.662µs,0.0,0ns,92.274662ms
meteor/meteor,1f4bc227512fe474ae0744eed40a2d11eee06f1c,mergeAnalysisOutput/js/meteor/meteor/1f4bc227512fe474ae0744eed40a2d11eee06f1c/scripts/dev-bundle-tool-package.js,SUCCESS_WITHOUT_CONFLICTS,2287802,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,13018453,10.615449ms,,,,,,,,,10.815777ms,SUCCESS_WITHOUT_CONFLICTS,13326225,10.450836ms,,,,,,,,,10.655818ms,SUCCESS_WITHOUT_CONFLICTS,13323042,10.412359ms,,,,,,,,,10.624821ms
meteor/meteor,b57897772087feb56aed0dbd6fbd91259d302e0d,mergeAnalysisOutput/js/meteor/meteor/b57897772087feb56aed0dbd6fbd91259d302e0d/tools/cli/commands.js,SUCCESS_WITHOUT_CONFLICTS,4588182,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,64175482,60.816774ms,,,,,,,,,61.036604ms,SUCCESS_WITHOUT_CONFLICTS,64129810,60.904808ms,,,,,,,,,61.11609ms,SUCCESS_WITHOUT_CONFLICTS,64331356,61.201245ms,,,,,,,,,61.419258ms
mozilla/pdf.js,5d4f0659bcd9b4fd3bda4804ce09c7e0b5dcec04,mergeAnalysisOutput/js/mozilla/pdf.js/5d4f0659bcd9b4fd3bda4804ce09c7e0b5dcec04/web/pdf_page_view.js,SUCCESS_WITHOUT_CONFLICTS,2863154,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,26129538,23.207117ms,,,,,,,,,23.411731ms,SUCCESS_WITHOUT_CONFLICTS,26596769,23.473686ms,,,,,,,,,23.681324ms,SUCCESS_WITHOUT_CONFLICTS,26589030,23.547994ms,,,,,,,,,23.763444ms
mozilla/pdf.js,5d4f0659bcd9b4fd3bda4804ce09c7e0b5dcec04,mergeAnalysisOutput/js/mozilla/pdf.js/5d4f0659bcd9b4fd3bda4804ce09c7e0b5dcec04/web/pdf_viewer.js,SUCCESS_WITHOUT_CONFLICTS,4038940,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,789964668,39.583145ms,,,0.0,0ns,734.338356ms,,,,775.658962ms,SUCCESS_WITH_CONFLICTS,2273030618,40.061765ms,,2.101957364s,0.0,0ns,2.206017179s,,,,2.246457483s,SUCCESS_WITH_CONFLICTS,2234983177,39.537514ms,,2.096698189s,0.0,0ns,2.202211037s,,,,2.242133036s
meteor/meteor,c1f063aafc1eab204123bef2efb7d78389a162b8,mergeAnalysisOutput/js/meteor/meteor/c1f063aafc1eab204123bef2efb7d78389a162b8/tools/cli/commands.js,SUCCESS_WITHOUT_CONFLICTS,4791075,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,64394228,60.975612ms,,,,,,,,,61.183294ms,SUCCESS_WITHOUT_CONFLICTS,65006103,61.7082ms,,,,,,,,,61.931199ms,SUCCESS_WITHOUT_CONFLICTS,65758026,61.92061ms,,,,,,,,,62.146001ms
mozilla/pdf.js,c6966488266d5099ba9a84fa3384540969f89820,mergeAnalysisOutput/js/mozilla/pdf.js/c6966488266d5099ba9a84fa3384540969f89820/web/app.js,SUCCESS_WITHOUT_CONFLICTS,4355197,,,,,,,,,,,TOOL_ERROR,1172536835,51.074331ms,,,0.0,0ns,,,,,,SUCCESS_WITH_CONFLICTS,2540392891,50.735629ms,,2.164093954s,0.0,0ns,2.440823056s,,,,2.491969756s,SUCCESS_WITH_CONFLICTS,2623849298,50.772235ms,,2.158409911s,0.0,0ns,2.436607382s,,,,2.48778s
mozilla/pdf.js,91d801728db5c14d8dcf4f4b94b261238643a0da,mergeAnalysisOutput/js/mozilla/pdf.js/91d801728db5c14d8dcf4f4b94b261238643a0da/src/core/font_renderer.js,SUCCESS_WITHOUT_CONFLICTS,2779291,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,64008738,26.009726ms,,,,,,,,,26.222937ms,SUCCESS_WITHOUT_CONFLICTS,28840328,25.804521ms,,,,,,,,,26.021427ms,SUCCESS_WITHOUT_CONFLICTS,29040013,25.816547ms,,,,,,,,,26.034304ms
mozilla/pdf.js,21ef454faf2f1afae75916e457d4bc2c56820bc4,mergeAnalysisOutput/js/mozilla/pdf.js/21ef454faf2f1afae75916e457d4bc2c56820bc4/src/pdf.js,SUCCESS_WITHOUT_CONFLICTS,2238346,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,13594749,10.956573ms,,,,,,,,,11.156476ms,SUCCESS_WITHOUT_CONFLICTS,13543299,10.879115ms,,,,,,,,,11.076178ms,SUCCESS_WITHOUT_CONFLICTS,13567472,10.833507ms,,,,,,,,,11.044967ms
meteor/meteor,67a7cbe23fe2ce2db0a53df6ed4ab30df29fef77,mergeAnalysisOutput/js/meteor/meteor/67a7cbe23fe2ce2db0a53df6ed4ab30df29fef77/packages/babel-compiler/babel-compiler.js,SUCCESS_WITHOUT_CONFLICTS,3180001,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,29688760,23.933844ms,,,,,,,,,24.151707ms,SUCCESS_WITHOUT_CONFLICTS,27958408,24.452803ms,,,,,,,,,24.700505ms,SUCCESS_WITHOUT_CONFLICTS,26940256,23.569373ms,,,,,,,,,23.783892ms
mozilla/pdf.js,e5fbf52405fbb092351ef1cda8f44fbae3a84473,mergeAnalysisOutput/js/mozilla/pdf.js/e5fbf52405fbb092351ef1cda8f44fbae3a84473/src/core/evaluator.js,SUCCESS_WITHOUT_CONFLICTS,6194553,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,1993082846,84.231869ms,,,0.0,0ns,1.898154535s,,,,1.984432426s,SUCCESS_WITHOUT_CONFLICTS,2990913166,84.487514ms,,2.57785568s,0.0,0ns,2.761411825s,,,,2.847923584s,SUCCESS_WITHOUT_CONFLICTS,2906981108,84.039713ms,,2.577453878s,0.0,0ns,2.760072445s,,,,2.846150223s
mozilla/pdf.js,e5fbf52405fbb092351ef1cda8f44fbae3a84473,mergeAnalysisOutput/js/mozilla/pdf.js/e5fbf52405fbb092351ef1cda8f44fbae3a84473/src/core/operator_list.js,SUCCESS_WITHOUT_CONFLICTS,2648806,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,24660972,21.69143ms,,,,,,,,,21.913557ms,SUCCESS_WITHOUT_CONFLICTS,24669427,21.785775ms,,,,,,,,,22.003206ms,SUCCESS_WITHOUT_CONFLICTS,24759298,21.814982ms,,,,,,,,,22.033785ms
mozilla/pdf.js,e5fbf52405fbb092351ef1cda8f44fbae3a84473,mergeAnalysisOutput/js/mozilla/pdf.js/e5fbf52405fbb092351ef1cda8f44fbae3a84473/src/shared/util.js,SUCCESS_WITHOUT_CONFLICTS,2872049,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,30254741,27.294298ms,,,,,,,,,27.512924ms,SUCCESS_WITHOUT_CONFLICTS,30276771,27.238589ms,,,,,,,,,27.457686ms,SUCCESS_WITHOUT_CONFLICTS,30338495,27.54813ms,,,,,,,,,27.75762ms
mozilla/pdf.js,4ecbd0cbe2431bd7d6e86a9261382c4651c968bc,mergeAnalysisOutput/js/mozilla/pdf.js/4ecbd0cbe2431bd7d6e86a9261382c4651c968bc/src/core/document.js,SUCCESS_WITHOUT_CONFLICTS,3442933,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,626947142,36.530889ms,,,0.0,0ns,586.008069ms,,,,624.248676ms,SUCCESS_WITHOUT_CONFLICTS,165793292,36.274525ms,,34.544803ms,0.0,0ns,125.147911ms,,,,163.033555ms,SUCCESS_WITHOUT_CONFLICTS,166321961,36.112928ms,,34.704566ms,0.0,0ns,126.082802ms,,,,163.841694ms
mozilla/pdf.js,4ecbd0cbe2431bd7d6e86a9261382c4651c968bc,mergeAnalysisOutput/js/mozilla/pdf.js/4ecbd0cbe2431bd7d6e86a9261382c4651c968bc/src/display/canvas.js,SUCCESS_WITHOUT_CONFLICTS,4260324,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,60179378,57.028273ms,,,,,,,,,57.249781ms,SUCCESS_WITHOUT_CONFLICTS,60300727,56.812228ms,,,,,,,,,57.029465ms,SUCCESS_WITHOUT_CONFLICTS,60163186,57.200155ms,,,,,,,,,57.42871ms
meteor/meteor,cf93503c582203d9e94b703b634d232f3abc747b,mergeAnalysisOutput/js/meteor/meteor/cf93503c582203d9e94b703b634d232f3abc747b/packages/babel-compiler/package.js,SUCCESS_WITH_CONFLICTS,2197478,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,68611283,26.0816ms,38.71204ms,,0.0,0ns,,,,,66.175567ms,SUCCESS_WITHOUT_CONFLICTS,60320085,25.672817ms,30.712092ms,16.431µs,0.0,0ns,,,,,57.730314ms,SUCCESS_WITHOUT_CONFLICTS,60825456,26.091889ms,30.872839ms,17.12µs,0.0,0ns,,,,,58.272989ms
meteor/meteor,cf93503c582203d9e94b703b634d232f3abc747b,mergeAnalysisOutput/js/meteor/meteor/cf93503c582203d9e94b703b634d232f3abc747b/packages/standard-minifier-js/package.js,SUCCESS_WITHOUT_CONFLICTS,2195219,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,12361767,9.793714ms,,,,,,,,,9.99473ms,SUCCESS_WITHOUT_CONFLICTS,12244103,9.750251ms,,,,,,,,,9.928066ms,SUCCESS_WITHOUT_CONFLICTS,12401101,9.775848ms,,,,,,,,,9.962941ms
meteor/meteor,cf93503c582203d9e94b703b634d232f3abc747b,mergeAnalysisOutput/js/meteor/meteor/cf93503c582203d9e94b703b634d232f3abc747b/packages/typescript/package.js,SUCCESS_WITHOUT_CONFLICTS,2122471,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,12640096,10.087208ms,,,,,,,,,10.277876ms,SUCCESS_WITHOUT_CONFLICTS,12575513,10.058154ms,,,,,,,,,10.23846ms,SUCCESS_WITHOUT_CONFLICTS,12653845,10.023874ms,,,,,,,,,10.220254ms
meteor/meteor,cf93503c582203d9e94b703b634d232f3abc747b,mergeAnalysisOutput/js/meteor/meteor/cf93503c582203d9e94b703b634d232f3abc747b/tools/isobuild/isopack.js,SUCCESS_WITHOUT_CONFLICTS,3303346,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,31872139,28.937995ms,,,,,,,,,29.14424ms,SUCCESS_WITHOUT_CONFLICTS,31756456,28.751753ms,,,,,,,,,28.951967ms,SUCCESS_WITHOUT_CONFLICTS,31927505,28.9331ms,,,,,,,,,29.15463ms
mozilla/pdf.js,d009c434f572765e50839b3daff49c9271d4e364,mergeAnalysisOutput/js/mozilla/pdf.js/d009c434f572765e50839b3daff49c9271d4e364/src/display/editor/comment.js,SUCCESS_WITHOUT_CONFLICTS,2275688,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,107178334,11.902559ms,,,0.0,0ns,91.894129ms,,,,104.15303ms,SUCCESS_WITH_CONFLICTS,51665609,11.901219ms,,6.034331ms,0.0,0ns,36.886139ms,,,,49.125159ms,SUCCESS_WITH_CONFLICTS,51868233,11.989218ms,,6.04558ms,0.0,0ns,36.629005ms,,,,48.955338ms
mozilla/pdf.js,d009c434f572765e50839b3daff49c9271d4e364,mergeAnalysisOutput/js/mozilla/pdf.js/d009c434f572765e50839b3daff49c9271d4e364/src/display/editor/editor.js,SUCCESS_WITHOUT_CONFLICTS,3640934,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,813557491,37.618243ms,,,0.0,0ns,773.864944ms,,,,811.880167ms,SUCCESS_WITH_CONFLICTS,3865980532,37.685421ms,,3.713126292s,0.0,0ns,3.818341487s,,,,3.856418898s,SUCCESS_WITH_CONFLICTS,3864021520,37.58749ms,,3.721540194s,0.0,0ns,3.827842067s,,,,3.865822707s
meteor/meteor,34710e2d5c7c12084e2a7210fa91bcd1fce9863c,mergeAnalysisOutput/js/meteor/meteor/34710e2d5c7c12084e2a7210fa91bcd1fce9863c/tools/cli/commands.js,SUCCESS_WITH_CONFLICTS,89432451,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,3026579443,178.06849ms,1.683629934s,,0.0,0ns,1.231601744s,,0.0,0ns,3.093773071s,SUCCESS_WITH_CONFLICTS,2479567176,171.11376ms,1.329582748s,3.866688ms,0.0,0ns,945.118622ms,4.405885ms,0.0,0ns,2.446262115s,SUCCESS_WITH_CONFLICTS,2567778541,172.839688ms,1.330531969s,3.927195ms,0.0,0ns,923.698104ms,4.407386ms,0.0,0ns,2.42751338s
mozilla/pdf.js,2d773cb7737cf8b8c38432c54ea8741df69c9be5,mergeAnalysisOutput/js/mozilla/pdf.js/2d773cb7737cf8b8c38432c54ea8741df69c9be5/web/app.js,SUCCESS_WITHOUT_CONFLICTS,4090891,,,,,,,,,,,TOOL_ERROR,1164686195,50.197417ms,,,0.0,0ns,,,,,,SUCCESS_WITH_CONFLICTS,2400692159,49.942464ms,,2.062580331s,0.0,0ns,2.344645661s,,,,2.394987962s,SUCCESS_WITH_CONFLICTS,2343847181,48.764333ms,,2.014484423s,0.0,0ns,2.284475337s,,,,2.333641947s
