project,commit,path,status_diff3,time_diff3,phase1_time_diff3,phase2_time_diff3,phase2_unify_time_diff3,phase2_diffy_calls_diff3,phase2_diffy_time_diff3,phase3_time_diff3,phase3_unify_time_diff3,phase3_diffy_calls_diff3,phase3_diffy_time_diff3,total_merge_module_time_diff3,status_mergiraf,time_mergiraf,phase1_time_mergiraf,phase2_time_mergiraf,phase2_unify_time_mergiraf,phase2_diffy_calls_mergiraf,phase2_diffy_time_mergiraf,phase3_time_mergiraf,phase3_unify_time_mergiraf,phase3_diffy_calls_mergiraf,phase3_diffy_time_mergiraf,total_merge_module_time_mergiraf,status_mergiraf_semi,time_mergiraf_semi,phase1_time_mergiraf_semi,phase2_time_mergiraf_semi,phase2_unify_time_mergiraf_semi,phase2_diffy_calls_mergiraf_semi,phase2_diffy_time_mergiraf_semi,phase3_time_mergiraf_semi,phase3_unify_time_mergiraf_semi,phase3_diffy_calls_mergiraf_semi,phase3_diffy_time_mergiraf_semi,total_merge_module_time_mergiraf_semi,status_mergiraf_semi_plus,time_mergiraf_semi_plus,phase1_time_mergiraf_semi_plus,phase2_time_mergiraf_semi_plus,phase2_unify_time_mergiraf_semi_plus,phase2_diffy_calls_mergiraf_semi_plus,phase2_diffy_time_mergiraf_semi_plus,phase3_time_mergiraf_semi_plus,phase3_unify_time_mergiraf_semi_plus,phase3_diffy_calls_mergiraf_semi_plus,phase3_diffy_time_mergiraf_semi_plus,total_merge_module_time_mergiraf_semi_plus
spyder-ide/spyder,e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf,mergeAnalysisOutput/python/spyder-ide/spyder/e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf/spyder/app/tests/test_mainwindow.py,SUCCESS_WITHOUT_CONFLICTS,9440074,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,3622359472,133.84281ms,,,0.0,0ns,3.407890867s,,,,3.544025357s,SUCCESS_WITHOUT_CONFLICTS,7721038145,133.96575ms,,7.074528327s,0.0,0ns,7.497823197s,,,,7.63401507s,SUCCESS_WITHOUT_CONFLICTS,7666595996,134.27666ms,,7.1651897s,0.0,0ns,7.596244558s,,,,7.732732713s
spyder-ide/spyder,e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf,mergeAnalysisOutput/python/spyder-ide/spyder/e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf/spyder/plugins/completion/api.py,SUCCESS_WITHOUT_CONFLICTS,4834080,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,23324056,16.972018ms,,,,,,,,,17.212886ms,SUCCESS_WITHOUT_CONFLICTS,24941425,16.852424ms,,,,,,,,,17.07876ms,SUCCESS_WITHOUT_CONFLICTS,22437093,17.298566ms,,,,,,,,,17.549582ms
spyder-ide/spyder,e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf,mergeAnalysisOutput/python/spyder-ide/spyder/e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf/spyder/plugins/debugger/widgets/framesbrowser.py,SUCCESS_WITHOUT_CONFLICTS,4347365,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,206878732,15.790096ms,,,0.0,0ns,185.020195ms,,,,202.253876ms,SUCCESS_WITHOUT_CONFLICTS,73323754,15.839547ms,,12.214818ms,0.0,0ns,52.015056ms,,,,69.424899ms,SUCCESS_WITHOUT_CONFLICTS,73296002,15.412193ms,,12.400143ms,0.0,0ns,52.16512ms,,,,69.054525ms
spyder-ide/spyder,e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf,mergeAnalysisOutput/python/spyder-ide/spyder/e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf/spyder/plugins/editor/widgets/codeeditor/codeeditor.py,SUCCESS_WITHOUT_CONFLICTS,8036418,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,93776834,88.205596ms,,,,,,,,,88.439758ms,SUCCESS_WITHOUT_CONFLICTS,94560534,88.98393ms,,,,,,,,,89.228621ms,SUCCESS_WITHOUT_CONFLICTS,95083058,87.938662ms,,,,,,,,,88.166284ms
spyder-ide/spyder,e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf,mergeAnalysisOutput/python/spyder-ide/spyder/e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf/spyder/plugins/editor/widgets/editorstack/editorstack.py,SUCCESS_WITHOUT_CONFLICTS,8084628,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,60505140,55.29059ms,,,,,,,,,55.525553ms,SUCCESS_WITHOUT_CONFLICTS,75127945,55.086649ms,,,,,,,,,55.308149ms,SUCCESS_WITHOUT_CONFLICTS,60635474,54.596826ms,,,,,,,,,54.82699ms
spyder-ide/spyder,e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf,mergeAnalysisOutput/python/spyder-ide/spyder/e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf/spyder/plugins/editor/widgets/main_widget.py,SUCCESS_WITHOUT_CONFLICTS,6698972,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,1141941624,62.078044ms,,,0.0,0ns,1.080567579s,,,,1.144556741s,SUCCESS_WITHOUT_CONFLICTS,5782790747,61.745718ms,,5.543774494s,0.0,0ns,5.701754117s,,,,5.765455701s,SUCCESS_WITHOUT_CONFLICTS,5784305838,60.279377ms,,5.560174801s,0.0,0ns,5.722293852s,,,,5.784397283s
spyder-ide/spyder,e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf,mergeAnalysisOutput/python/spyder-ide/spyder/e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf/spyder/plugins/explorer/widgets/explorer.py,SUCCESS_WITHOUT_CONFLICTS,5475892,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,43485686,39.036034ms,,,,,,,,,39.310175ms,SUCCESS_WITHOUT_CONFLICTS,43445932,38.982661ms,,,,,,,,,39.215411ms,SUCCESS_WITHOUT_CONFLICTS,42988670,38.061538ms,,,,,,,,,38.29588ms
spyder-ide/spyder,e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf,mergeAnalysisOutput/python/spyder-ide/spyder/e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf/spyder/plugins/plots/widgets/figurebrowser.py,SUCCESS_WITHOUT_CONFLICTS,5216540,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,462247662,26.486421ms,,,0.0,0ns,428.764774ms,,,,456.783139ms,SUCCESS_WITHOUT_CONFLICTS,140580052,26.224192ms,,45.434444ms,0.0,0ns,108.725729ms,,,,136.710567ms,SUCCESS_WITHOUT_CONFLICTS,139296509,26.093819ms,,44.86191ms,0.0,0ns,107.133568ms,,,,134.719326ms
spyder-ide/spyder,e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf,mergeAnalysisOutput/python/spyder-ide/spyder/e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf/spyder/plugins/pythonpath/widgets/pathmanager.py,SUCCESS_WITHOUT_CONFLICTS,4595349,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,23269059,18.648894ms,,,,,,,,,18.88997ms,SUCCESS_WITHOUT_CONFLICTS,23757115,19.474519ms,,,,,,,,,19.709394ms,SUCCESS_WITHOUT_CONFLICTS,23266085,18.809392ms,,,,,,,,,19.05001ms
spyder-ide/spyder,e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf,mergeAnalysisOutput/python/spyder-ide/spyder/e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf/spyder/plugins/variableexplorer/widgets/namespacebrowser.py,SUCCESS_WITHOUT_CONFLICTS,4496638,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,19469605,15.176225ms,,,,,,,,,15.404606ms,SUCCESS_WITHOUT_CONFLICTS,19177641,14.737968ms,,,,,,,,,14.944949ms,SUCCESS_WITHOUT_CONFLICTS,19097615,14.345929ms,,,,,,,,,14.567472ms
spyder-ide/spyder,e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf,mergeAnalysisOutput/python/spyder-ide/spyder/e85b3e59f3e2f289102ec32f7fbd7996fb7d43bf/spyder/plugins/workingdirectory/container.py,SUCCESS_WITHOUT_CONFLICTS,4328274,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,16795028,12.233552ms,,,,,,,,,12.45939ms,SUCCESS_WITHOUT_CONFLICTS,16661131,12.425047ms,,,,,,,,,12.65228ms,SUCCESS_WITHOUT_CONFLICTS,16943310,12.523427ms,,,,,,,,,12.764857ms
scipy/scipy,6384e94701a53d469950b18f5431508240ed3dec,mergeAnalysisOutput/python/scipy/scipy/6384e94701a53d469950b18f5431508240ed3dec/scipy/linalg/_basic.py,SUCCESS_WITHOUT_CONFLICTS,5478889,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,30104174,25.272051ms,,,,,,,,,25.514824ms,SUCCESS_WITHOUT_CONFLICTS,30988486,25.486531ms,,,,,,,,,25.709976ms,SUCCESS_WITHOUT_CONFLICTS,30439841,25.186389ms,,,,,,,,,25.408066ms
scipy/scipy,feea0f75e07bea88c5b8f4b45f40aa30e67e8d5c,mergeAnalysisOutput/python/scipy/scipy/feea0f75e07bea88c5b8f4b45f40aa30e67e8d5c/scipy/signal/_support_alternative_backends.py,SUCCESS_WITHOUT_CONFLICTS,3506571,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,12349723,7.893353ms,,,,,,,,,8.117437ms,SUCCESS_WITHOUT_CONFLICTS,12126061,7.859715ms,,,,,,,,,8.07831ms,SUCCESS_WITHOUT_CONFLICTS,13299283,7.820905ms,,,,,,,,,8.048276ms
scipy/scipy,09b3a2e4ac90e7a60ecb1c39871e2477fbf4b10d,mergeAnalysisOutput/python/scipy/scipy/09b3a2e4ac90e7a60ecb1c39871e2477fbf4b10d/scipy/linalg/tests/test_batch.py,SUCCESS_WITHOUT_CONFLICTS,5219553,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,30588184,25.525928ms,,,,,,,,,25.770376ms,SUCCESS_WITHOUT_CONFLICTS,30595602,25.775067ms,,,,,,,,,26.007873ms,SUCCESS_WITHOUT_CONFLICTS,30590880,26.382063ms,,,,,,,,,26.611529ms
scipy/scipy,f0821cda44532ff6a8530abf5d5bc4df099fa154,mergeAnalysisOutput/python/scipy/scipy/f0821cda44532ff6a8530abf5d5bc4df099fa154/scipy/stats/tests/test_morestats.py,SUCCESS_WITHOUT_CONFLICTS,7654057,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,99714921,90.014735ms,,,,,,,,,90.256976ms,SUCCESS_WITHOUT_CONFLICTS,96719183,92.215788ms,,,,,,,,,92.46371ms,SUCCESS_WITHOUT_CONFLICTS,97446474,90.720549ms,,,,,,,,,90.950887ms
scipy/scipy,f0821cda44532ff6a8530abf5d5bc4df099fa154,mergeAnalysisOutput/python/scipy/scipy/f0821cda44532ff6a8530abf5d5bc4df099fa154/scipy/stats/tests/test_stats.py,SUCCESS_WITHOUT_CONFLICTS,12539960,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,272122928,265.076336ms,,,,,,,,,265.310935ms,SUCCESS_WITHOUT_CONFLICTS,273348389,268.434652ms,,,,,,,,,268.665282ms,SUCCESS_WITHOUT_CONFLICTS,312140651,268.537612ms,,,,,,,,,268.773245ms
spyder-ide/spyder,e04387fb29d40c5a0564339223dbdf81ad077ad8,mergeAnalysisOutput/python/spyder-ide/spyder/e04387fb29d40c5a0564339223dbdf81ad077ad8/spyder/widgets/helperwidgets.py,SUCCESS_WITHOUT_CONFLICTS,4962604,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,28013764,23.199915ms,,,,,,,,,23.431862ms,SUCCESS_WITHOUT_CONFLICTS,27824579,23.057076ms,,,,,,,,,23.318597ms,SUCCESS_WITHOUT_CONFLICTS,28006121,23.318166ms,,,,,,,,,23.550469ms
spyder-ide/spyder,960dccc1f1d95cc593a1f99ea52f3cacd9e68f09,mergeAnalysisOutput/python/spyder-ide/spyder/960dccc1f1d95cc593a1f99ea52f3cacd9e68f09/spyder/config/main.py,SUCCESS_WITHOUT_CONFLICTS,4067532,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,19707969,15.323249ms,,,,,,,,,15.554242ms,SUCCESS_WITHOUT_CONFLICTS,20481191,15.41767ms,,,,,,,,,15.633883ms,SUCCESS_WITHOUT_CONFLICTS,23581812,15.433002ms,,,,,,,,,15.647453ms
sqlalchemy/sqlalchemy,ae221534846eb095e50fce99d641f794916bf917,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/ae221534846eb095e50fce99d641f794916bf917/lib/sqlalchemy/orm/decl_base.py,SUCCESS_WITHOUT_CONFLICTS,7083670,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,642190738,37.033134ms,,,0.0,0ns,599.484971ms,,,,638.111527ms,SUCCESS_WITHOUT_CONFLICTS,2478202549,36.397749ms,,2.345480564s,0.0,0ns,2.429863767s,,,,2.467857331s,SUCCESS_WITHOUT_CONFLICTS,2436082268,36.038734ms,,2.31759885s,0.0,0ns,2.402516757s,,,,2.440305366s
spyder-ide/spyder,247c8269d0b85326e5c9b36016b6c00783d51a6b,mergeAnalysisOutput/python/spyder-ide/spyder/247c8269d0b85326e5c9b36016b6c00783d51a6b/spyder/plugins/variableexplorer/widgets/collectionsdelegate.py,SUCCESS_WITHOUT_CONFLICTS,6185527,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,27911716,21.11489ms,,,,,,,,,21.331196ms,SUCCESS_WITHOUT_CONFLICTS,25914274,21.395421ms,,,,,,,,,21.61602ms,SUCCESS_WITHOUT_CONFLICTS,26687900,21.471015ms,,,,,,,,,21.747838ms
sqlalchemy/sqlalchemy,e67636fa5384f78a198ae3c0cfb4885282c51e67,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/e67636fa5384f78a198ae3c0cfb4885282c51e67/lib/sqlalchemy/sql/schema.py,SUCCESS_WITHOUT_CONFLICTS,9694798,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,1511382612,72.361474ms,,,0.0,0ns,1.441736479s,,,,1.516336508s,SUCCESS_WITHOUT_CONFLICTS,5324035863,70.611172ms,,4.908891895s,0.0,0ns,5.080678302s,,,,5.153364761s,SUCCESS_WITHOUT_CONFLICTS,5256569419,72.433436ms,,4.991428489s,0.0,0ns,5.168020607s,,,,5.242540154s
spyder-ide/spyder,697f4c71428ba2771b009a79b814f1b92b56a3e4,mergeAnalysisOutput/python/spyder-ide/spyder/697f4c71428ba2771b009a79b814f1b92b56a3e4/spyder/plugins/ipythonconsole/widgets/shell.py,SUCCESS_WITHOUT_CONFLICTS,5241875,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,32578947,27.126588ms,,,,,,,,,27.360653ms,SUCCESS_WITHOUT_CONFLICTS,31352075,27.016752ms,,,,,,,,,27.243436ms,SUCCESS_WITHOUT_CONFLICTS,31860226,26.123341ms,,,,,,,,,26.363983ms
spyder-ide/spyder,e505cf2099b2c4e30b69899f7439268ea51751ab,mergeAnalysisOutput/python/spyder-ide/spyder/e505cf2099b2c4e30b69899f7439268ea51751ab/spyder/plugins/ipythonconsole/widgets/main_widget.py,SUCCESS_WITHOUT_CONFLICTS,7241809,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,51177117,46.367255ms,,,,,,,,,46.599212ms,SUCCESS_WITHOUT_CONFLICTS,52688460,48.029851ms,,,,,,,,,48.274177ms,SUCCESS_WITHOUT_CONFLICTS,51120327,45.862975ms,,,,,,,,,46.08553ms
sqlalchemy/sqlalchemy,9d723b32dbf8d1cd9d7e7ddb47684b9f96fffca8,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/9d723b32dbf8d1cd9d7e7ddb47684b9f96fffca8/lib/sqlalchemy/orm/scoping.py,SUCCESS_WITHOUT_CONFLICTS,5455368,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,313072416,19.446748ms,,,0.0,0ns,283.289193ms,,,,304.370127ms,SUCCESS_WITHOUT_CONFLICTS,122555456,20.044397ms,,34.383094ms,0.0,0ns,95.970631ms,,,,117.626189ms,SUCCESS_WITHOUT_CONFLICTS,123918154,19.585438ms,,34.762447ms,0.0,0ns,96.794561ms,,,,118.144972ms
sqlalchemy/sqlalchemy,9d723b32dbf8d1cd9d7e7ddb47684b9f96fffca8,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/9d723b32dbf8d1cd9d7e7ddb47684b9f96fffca8/lib/sqlalchemy/orm/session.py,SUCCESS_WITHOUT_CONFLICTS,9383403,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,1089131803,58.326555ms,,,0.0,0ns,1.022126589s,,,,1.082639709s,SUCCESS_WITHOUT_CONFLICTS,7505986395,57.479625ms,,7.310690828s,0.0,0ns,7.450739034s,,,,7.510149077s,SUCCESS_WITHOUT_CONFLICTS,7432963073,56.982642ms,,7.100119846s,0.0,0ns,7.237312827s,,,,7.296286807s
sqlalchemy/sqlalchemy,9d723b32dbf8d1cd9d7e7ddb47684b9f96fffca8,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/9d723b32dbf8d1cd9d7e7ddb47684b9f96fffca8/test/orm/test_session.py,SUCCESS_WITHOUT_CONFLICTS,5729634,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,55966101,51.039493ms,,,,,,,,,51.280665ms,SUCCESS_WITHOUT_CONFLICTS,56124596,51.353299ms,,,,,,,,,51.581495ms,SUCCESS_WITHOUT_CONFLICTS,54465220,49.882409ms,,,,,,,,,50.122867ms
sqlalchemy/sqlalchemy,3eb9308defc5bc124aea84fbdcb36ae590ae4364,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/3eb9308defc5bc124aea84fbdcb36ae590ae4364/lib/sqlalchemy/sql/compiler.py,SUCCESS_WITHOUT_CONFLICTS,9766556,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,220146671,118.205491ms,,,,,,,,,118.439609ms,SUCCESS_WITHOUT_CONFLICTS,123143612,117.751172ms,,,,,,,,,117.985984ms,SUCCESS_WITHOUT_CONFLICTS,124021793,118.523953ms,,,,,,,,,118.773984ms
statsmodels/statsmodels,3b86cf987cc33b1834c457cf3b20b5068986fea6,mergeAnalysisOutput/python/statsmodels/statsmodels/3b86cf987cc33b1834c457cf3b20b5068986fea6/statsmodels/stats/diagnostic.py,SUCCESS_WITHOUT_CONFLICTS,5450029,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,43574096,27.283193ms,,,,,,,,,27.519671ms,SUCCESS_WITHOUT_CONFLICTS,31497543,26.418474ms,,,,,,,,,26.638049ms,SUCCESS_WITHOUT_CONFLICTS,33410789,26.99838ms,,,,,,,,,27.231918ms
statsmodels/statsmodels,efe526754b9ab9c58b71471b1ec3f1f6afef8db0,mergeAnalysisOutput/python/statsmodels/statsmodels/efe526754b9ab9c58b71471b1ec3f1f6afef8db0/statsmodels/formula/_manager.py,SUCCESS_WITHOUT_CONFLICTS,4682060,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,250847438,18.114238ms,,,0.0,0ns,227.117691ms,,,,249.273955ms,SUCCESS_WITHOUT_CONFLICTS,80692140,18.30218ms,,10.646773ms,0.0,0ns,56.615443ms,,,,76.365578ms,SUCCESS_WITHOUT_CONFLICTS,80686794,17.766773ms,,10.731929ms,0.0,0ns,56.593039ms,,,,75.797788ms
statsmodels/statsmodels,43eeda1f15044b5051256fac46a891dcc72e84e4,mergeAnalysisOutput/python/statsmodels/statsmodels/43eeda1f15044b5051256fac46a891dcc72e84e4/statsmodels/tsa/tests/test_tsa_tools.py,SUCCESS_WITH_CONFLICTS,4753658,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,654591594,76.064619ms,594.059275ms,,0.0,0ns,,,,,671.603152ms,SUCCESS_WITH_CONFLICTS,373579787,75.233176ms,76.228063ms,18.212074ms,0.0,0ns,214.072231ms,154.044435ms,0.0,0ns,365.862173ms,SUCCESS_WITH_CONFLICTS,370205599,75.664907ms,76.614077ms,18.325266ms,0.0,0ns,212.855579ms,153.467511ms,0.0,0ns,365.459994ms
sqlalchemy/sqlalchemy,ebd118a1a24596c12bf32af0d2852877c2842103,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/ebd118a1a24596c12bf32af0d2852877c2842103/lib/sqlalchemy/__init__.py,SUCCESS_WITHOUT_CONFLICTS,4071778,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,22426811,12.29046ms,,,,,,,,,12.519342ms,SUCCESS_WITHOUT_CONFLICTS,17044644,12.910863ms,,,,,,,,,13.133324ms,SUCCESS_WITHOUT_CONFLICTS,18081529,12.693997ms,,,,,,,,,12.926929ms
sqlalchemy/sqlalchemy,ebd118a1a24596c12bf32af0d2852877c2842103,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/ebd118a1a24596c12bf32af0d2852877c2842103/lib/sqlalchemy/sql/compiler.py,SUCCESS_WITHOUT_CONFLICTS,10094618,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,125575085,120.356487ms,,,,,,,,,120.590104ms,SUCCESS_WITHOUT_CONFLICTS,125518994,119.014121ms,,,,,,,,,119.25743ms,SUCCESS_WITHOUT_CONFLICTS,127156913,121.128963ms,,,,,,,,,121.366416ms
sqlalchemy/sqlalchemy,ebd118a1a24596c12bf32af0d2852877c2842103,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/ebd118a1a24596c12bf32af0d2852877c2842103/lib/sqlalchemy/sql/ddl.py,SUCCESS_WITHOUT_CONFLICTS,4919220,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,29670596,24.014217ms,,,,,,,,,24.237103ms,SUCCESS_WITHOUT_CONFLICTS,29645816,24.218515ms,,,,,,,,,24.452608ms,SUCCESS_WITHOUT_CONFLICTS,29963650,24.934937ms,,,,,,,,,25.166058ms
sqlalchemy/sqlalchemy,ebd118a1a24596c12bf32af0d2852877c2842103,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/ebd118a1a24596c12bf32af0d2852877c2842103/lib/sqlalchemy/sql/selectable.py,SUCCESS_WITHOUT_CONFLICTS,9751417,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,1618486785,75.494213ms,,,0.0,0ns,1.544393513s,,,,1.622123535s,SUCCESS_WITHOUT_CONFLICTS,6198678568,76.002245ms,,5.9499342s,0.0,0ns,6.162437778s,,,,6.240554219s,SUCCESS_WITHOUT_CONFLICTS,6355169033,74.204762ms,,6.225424276s,0.0,0ns,6.434479975s,,,,6.525178843s
sqlalchemy/sqlalchemy,ebd118a1a24596c12bf32af0d2852877c2842103,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/ebd118a1a24596c12bf32af0d2852877c2842103/lib/sqlalchemy/testing/config.py,SUCCESS_WITHOUT_CONFLICTS,4091815,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,27269840,11.622904ms,,,,,,,,,11.840529ms,SUCCESS_WITHOUT_CONFLICTS,17026746,12.054277ms,,,,,,,,,12.278463ms,SUCCESS_WITHOUT_CONFLICTS,16431222,11.585304ms,,,,,,,,,11.801497ms
sqlalchemy/sqlalchemy,ebd118a1a24596c12bf32af0d2852877c2842103,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/ebd118a1a24596c12bf32af0d2852877c2842103/lib/sqlalchemy/testing/requirements.py,SUCCESS_WITHOUT_CONFLICTS,4862703,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,27814855,22.966311ms,,,,,,,,,23.188927ms,SUCCESS_WITHOUT_CONFLICTS,31764767,23.238364ms,,,,,,,,,23.464575ms,SUCCESS_WITHOUT_CONFLICTS,27940777,22.538181ms,,,,,,,,,22.774677ms
sqlalchemy/sqlalchemy,ebd118a1a24596c12bf32af0d2852877c2842103,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/ebd118a1a24596c12bf32af0d2852877c2842103/test/base/test_tutorials.py,SUCCESS_WITHOUT_CONFLICTS,5337131,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,87616959,10.24328ms,,,0.0,0ns,72.747183ms,,,,84.362964ms,SUCCESS_WITHOUT_CONFLICTS,47504579,10.017861ms,,2.969968ms,0.0,0ns,28.452114ms,,,,39.780531ms,SUCCESS_WITHOUT_CONFLICTS,43951829,9.767305ms,,2.949103ms,0.0,0ns,27.872629ms,,,,38.977485ms
sqlalchemy/sqlalchemy,ebd118a1a24596c12bf32af0d2852877c2842103,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/ebd118a1a24596c12bf32af0d2852877c2842103/test/requirements.py,SUCCESS_WITHOUT_CONFLICTS,6334480,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,37352128,30.914222ms,,,,,,,,,31.138533ms,SUCCESS_WITHOUT_CONFLICTS,36540582,32.058994ms,,,,,,,,,32.287697ms,SUCCESS_WITHOUT_CONFLICTS,35242364,30.518366ms,,,,,,,,,30.736873ms
sqlalchemy/sqlalchemy,1239df35974c229f7c6e76edbc70431a8b1698b4,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/1239df35974c229f7c6e76edbc70431a8b1698b4/test/dialect/postgresql/test_types.py,SUCCESS_WITHOUT_CONFLICTS,99768346,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,138973016,133.873243ms,,,,,,,,,134.105908ms,SUCCESS_WITHOUT_CONFLICTS,138402218,132.543745ms,,,,,,,,,132.787232ms,SUCCESS_WITHOUT_CONFLICTS,227133779,131.567511ms,,,,,,,,,131.819806ms
sqlalchemy/sqlalchemy,68be924a83757a3470101d5b61e7591a901a5bb0,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/68be924a83757a3470101d5b61e7591a901a5bb0/test/dialect/postgresql/test_compiler.py,SUCCESS_WITHOUT_CONFLICTS,11218948,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,100598607,82.159388ms,,,,,,,,,82.39381ms,SUCCESS_WITHOUT_CONFLICTS,92676280,81.840039ms,,,,,,,,,82.078851ms,SUCCESS_WITHOUT_CONFLICTS,91839167,81.875415ms,,,,,,,,,82.111492ms
sqlalchemy/sqlalchemy,406dc9b46a8805575ff7492232fa14ad5fefed2c,mergeAnalysisOutput/python/sqlalchemy/sqlalchemy/406dc9b46a8805575ff7492232fa14ad5fefed2c/lib/sqlalchemy/sql/sqltypes.py,SUCCESS_WITHOUT_CONFLICTS,8253752,,,,,,,,,,,SUCCESS_WITHOUT_CONFLICTS,857478823,44.882826ms,,,0.0,0ns,768.409072ms,,,,815.123599ms,SUCCESS_WITHOUT_CONFLICTS,2205285958,44.417863ms,,2.027858997s,0.0,0ns,2.162313804s,,,,2.208474203s,SUCCESS_WITHOUT_CONFLICTS,2233097671,44.342609ms,,2.002274072s,0.0,0ns,2.134727883s,,,,2.180863765s
statsmodels/statsmodels,c5b73686cf43920a08c6fb8685ac91629b35ef75,mergeAnalysisOutput/python/statsmodels/statsmodels/c5b73686cf43920a08c6fb8685ac91629b35ef75/statsmodels/tsa/tests/test_x13.py,SUCCESS_WITH_CONFLICTS,3744755,,,,,,,,,,,SUCCESS_WITH_CONFLICTS,144660143,21.761441ms,59.623545ms,,,,57.118182ms,,0.0,0ns,138.859711ms,SUCCESS_WITH_CONFLICTS,84430947,22.028102ms,28.714934ms,4.244024ms,,,28.728578ms,4.635113ms,,,79.810436ms,SUCCESS_WITH_CONFLICTS,83603615,21.69494ms,27.671544ms,4.105546ms,,,27.94316ms,4.582798ms,,,77.643142ms
